scenario,total_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown
27,5.635579993942019,5.635579993942019,19.829510503175115,0.3758468111023847,-9.69705097393487
28,2.6549025025260686,2.6549025025260686,23.95836978291632,0.23037028147196392,-33.33729394512978
29,62.54641272309056,62.54641272309056,20.730232293742784,2.4489798071217037,-8.064852494548013
30,-9.381103815987956,-9.381103815987956,19.301371813215717,-0.41495833047516506,-16.029769418693277
31,28.33530613610822,28.33530613610822,21.30392649445076,1.2781608544390757,-15.64654136909808
32,29.589019093983193,29.589019093983193,19.881170481657826,1.4033266039914394,-15.312720250274486
33,-1.3109512504133058,-1.3109512504133058,24.719839700968496,0.07599124512968364,-23.031641296436657
34,16.3773338412857,16.3773338412857,17.77286825104518,0.9419751289949772,-10.235049680384087
35,31.24203294252308,31.24203294252308,23.826887015001823,1.2592099303996065,-20.666177369579607
36,13.16876215810543,13.16876215810543,19.687165148659908,0.7258730227944483,-16.2253956283089
37,25.27421121377367,25.27421121377367,19.587456009644335,1.2491767709110768,-13.869231388711034
38,-3.0465366087680246,-3.0465366087680246,22.70465264617153,-0.022329767806379887,-25.44929714824781
39,-8.959376069976145,-8.959376069976145,21.493643192242423,-0.3304467249524274,-21.77386226411908
