scenario,total_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown
245,38.450032455406834,38.450032455406834,22.296494198537246,1.5710561614415854,-13.881858815110744
246,32.939936196260966,32.939936196260966,18.712570312561667,1.6155085624762324,-16.141693490117888
247,13.121341189785385,13.121341189785385,19.55459085245842,0.727955138426791,-10.312384858590148
248,46.30239899070685,46.30239899070685,21.12733226826847,1.9074370519444495,-8.231438894861906
249,6.862682560474687,6.862682560474687,19.528503442652397,0.437227466518391,-20.63304494607191
250,8.808206862725054,8.808206862725054,21.56581977605356,0.49899691998932166,-12.521971820030911
251,25.806503289649065,25.806503289649065,20.294404450543897,1.2328331089361502,-12.23962273493284
252,-19.162915118591183,-19.162915118591183,20.562434983821394,-0.9315972923928052,-28.405548015959507
253,-14.465037226582488,-14.465037226582488,20.433528511142296,-0.6628768371123255,-19.20067755518607
254,7.963052715579599,7.963052715579599,23.15913100188709,0.4461941577401529,-23.88386134005792
255,-11.300477890804162,-11.300477890804162,22.085832619664483,-0.4329010189805904,-27.332867239154186
256,65.45451004273215,65.45451004273215,21.21235855769022,2.4812797138851,-9.14501508646585
257,-8.116250558737391,-8.116250558737391,20.10615348645328,-0.3208180354859226,-23.960753321268612
258,-24.126654535463466,-24.126654535463466,21.145883357031366,-1.1995978187573635,-33.70652151815494
259,-2.19947394396921,-2.19947394396921,20.501339116375952,-0.006507092804035949,-20.54129219743668
260,10.415795310579078,10.415795310579078,20.62085563196331,0.5829411023663934,-19.048392032044198
261,-3.9406137353654613,-3.9406137353654613,20.40230299333212,-0.0954226028262618,-20.332863410551937
262,6.18235024102145,6.18235024102145,20.812462908387992,0.39184279312405945,-13.655702559632166
263,-6.406855252623666,-6.406855252623666,19.497470407580717,-0.2423241589742364,-19.503505691166072
264,-16.20690690544717,-16.20690690544717,21.354608131907394,-0.7214345655130316,-20.509741023054264
265,17.076352039980414,17.076352039980414,20.7749317701542,0.862670868996967,-21.041357022695326
266,-2.1843159567592196,-2.1843159567592196,20.16832155765975,-0.009118946883375117,-22.43239450493012
267,14.278788953939682,14.278788953939682,20.893616787772174,0.7430001823542306,-23.401985321031574
268,24.443780061809072,24.443780061809072,21.61793412139995,1.1198210801309831,-10.131422958166118
269,31.853856315617346,31.853856315617346,22.079623094348584,1.3629905333985965,-13.056296545403775
270,-26.292653988989656,-26.292653988989656,20.787311908396493,-1.3629241500446159,-32.040611272655774
271,-11.719190742631834,-11.719190742631834,21.110193087054203,-0.4850814022195185,-25.70358516446688
272,-8.905954213135459,-8.905954213135459,21.79470044202329,-0.3194173308066449,-17.998759174840757
273,3.62890401209488,3.62890401209488,21.65206569132546,0.27249577008915826,-17.43976728271031
274,3.281814052112564,3.281814052112564,21.76995970814746,0.2568146594544013,-16.82483735691487
275,14.942884855486938,14.942884855486938,22.49226165978262,0.7314095237207654,-13.422908609143727
276,29.38801937137525,29.38801937137525,20.358558869444348,1.367382948109223,-12.800624935935792
277,12.09726049560258,12.09726049560258,20.376994994780866,0.661914147008402,-25.340858459998667
278,36.71387327942466,36.71387327942466,19.97579759129845,1.6657478587195056,-15.274929690909408
279,-20.618520740494727,-20.618520740494727,19.868250771973607,-1.0626246875220466,-24.811907764821065
280,75.02310575496003,75.02310575496003,20.40007792144743,2.8479868573363825,-9.216124734461996
281,-13.082683557944708,-13.082683557944708,20.798142321408733,-0.5703798541203602,-27.638176106952493
282,1.1299532485360864,1.1299532485360864,18.998402532290402,0.15388601161741938,-19.040399089065172
283,11.856758916408761,11.856758916408761,18.78495965751427,0.6901854490836836,-12.263976235571121
284,10.802549642094906,10.802549642094906,18.73495330958292,0.6412031402239258,-18.308126481579283
285,-19.2853116949404,-19.2853116949404,20.53985420904197,-0.9404942410839767,-27.479055952871228
286,2.0548017623568615,2.0548017623568615,19.395762181113337,0.20150653108116934,-21.3361258794943
287,12.223047348165771,12.223047348165771,20.7467623158552,0.6591550366898233,-10.24884384360816
288,-15.378603055275587,-15.378603055275587,21.544582358338765,-0.6675183353269556,-24.067153306041135
289,15.76080738481025,15.76080738481025,23.664351520244654,0.7365816220283787,-24.230738096662975
290,33.338643960654714,33.338643960654714,20.202086765906063,1.525457119911853,-10.121075920701804
291,-7.0696223405924075,-7.0696223405924075,20.89720568817117,-0.2466844742065255,-20.87494657605817
292,-2.404013484004486,-2.404013484004486,21.476557571760065,-0.006540332177553824,-19.656135351710482
293,-22.439815704970723,-22.439815704970723,20.926792086246056,-1.1094373238520232,-33.237936253314246
294,-5.798402796658908,-5.798402796658908,21.38333355225489,-0.17278479538101676,-18.264524423187485
295,7.50592259459073,7.50592259459073,20.062793792564527,0.4606423947946851,-20.32171840400337
296,-8.596671712585858,-8.596671712585858,20.58260812829548,-0.3340264189210045,-17.275376551743875
297,33.0558774311553,33.0558774311553,21.06550874134489,1.4614500554167416,-12.533269206505768
298,-20.613754033711896,-20.613754033711896,19.812265787780643,-1.0659414224305774,-28.597311857092066
299,-6.9356303659310115,-6.9356303659310115,20.308135392643567,-0.2527513875210835,-18.13724728896606
300,-20.430198842488434,-20.430198842488434,22.278916187345455,-0.9145728805402042,-25.737477366242455
301,41.38030882296104,41.38030882296104,20.749945686662706,1.7731432079788119,-17.624358400767303
302,-0.7850171406151296,-0.7850171406151296,21.02150484577983,0.067028576477544,-20.916406970386415
303,-26.894182477149354,-26.894182477149354,22.303805219063396,-1.2925095666410984,-28.538602105597615
304,4.7154898295490355,4.7154898295490355,21.422559121405097,0.3218952840209588,-18.079467639845504
305,-2.325511392594415,-2.325511392594415,21.42931826478986,-0.0032074350535197024,-16.21059647635541
306,11.077256602802033,11.077256602802033,21.340705009175263,0.5989224878093993,-20.333733044790115
307,68.0125093175456,68.0125093175456,20.45658432508656,2.640782753277756,-8.147642472886494
308,71.31104932630221,71.31104932630221,21.22438208153493,2.6445841368845238,-12.504938221796074
309,-4.855774672941015,-4.855774672941015,20.52790525994151,-0.14037467808827497,-25.05218894715138
310,7.533109546756145,7.533109546756145,19.25834409569856,0.47313443993125126,-13.846023136168913
311,-3.798649055925951,-3.798649055925951,21.205533536254666,-0.07691281174468406,-25.0618309693682
312,0.5062791467717265,0.5062791467717265,21.294575842340496,0.1298458159792532,-13.301518992567543
313,-3.7208239966576184,-3.7208239966576184,22.435159340189788,-0.05695115930621905,-22.05956969879065
314,9.946957434258907,9.946957434258907,21.42385866771194,0.5492771668297286,-19.7237929167788
315,8.733796286192863,8.733796286192863,20.738111353644896,0.5068850549821902,-21.384308974612274
